rate,term,payment
0.0803493396,30.0000000000,736.2013000000
0.0726747077,15.0000000000,913.8480000000
0.0863024530,30.0000000000,778.1630000000
0.0855482055,30.0000000000,772.8020000000
0.0775331277,15.0000000000,941.4655000000
0.0533695159,15.0000000000,808.4570000000
0.0549092096,30.0000000000,567.2195000000
0.0783508155,30.0000000000,722.3006000000
0.0966587201,30.0000000000,852.9829000000
0.0634273911,15.0000000000,862.4854000000
0.0895190061,15.0000000000,1011.4072000000
0.0503295064,15.0000000000,792.5112000000
0.0895145445,15.0000000000,1011.3807000000
0.0581277484,15.0000000000,833.7753000000
0.1028895395,30.0000000000,898.9984000000
0.0918450313,15.0000000000,1025.2716000000
0.0327644211,30.0000000000,436.6589000000
0.0641644591,15.0000000000,866.5207000000
0.0939501650,15.0000000000,1037.8991000000
0.0355810682,30.0000000000,452.2945000000
0.0879642989,15.0000000000,1002.1924000000
0.0882529426,15.0000000000,1003.9001000000
0.0658189452,15.0000000000,875.6157000000
0.0684735886,30.0000000000,655.0829000000
0.0687377922,15.0000000000,891.7864000000
0.0902067937,15.0000000000,1015.4971000000
0.0798430347,15.0000000000,954.7461000000
0.1031684117,15.0000000000,1094.0712000000
0.0546375632,15.0000000000,815.1614000000
0.0826554125,15.0000000000,971.0447000000
0.0956630779,30.0000000000,845.6963000000
0.0709748494,15.0000000000,904.2872000000
0.0630429241,30.0000000000,619.2526000000
0.0604013493,30.0000000000,602.1333000000
0.0699779982,15.0000000000,898.7053000000
0.0816159825,30.0000000000,745.0610000000
0.0685714910,15.0000000000,890.8608000000
0.0226844971,30.0000000000,383.1878000000
0.0898992508,30.0000000000,803.8978000000
0.0932797490,30.0000000000,828.3321000000
0.0810028305,30.0000000000,740.7675000000
0.0683753834,30.0000000000,654.4276000000
0.0726422676,15.0000000000,913.6650000000
0.1014225975,30.0000000000,888.1022000000
0.0823688052,15.0000000000,969.3773000000
0.0668754763,15.0000000000,881.4506000000
0.0735619750,30.0000000000,689.3941000000
0.0582703169,15.0000000000,834.5406000000
0.0821219619,30.0000000000,748.6106000000
0.0562964150,30.0000000000,575.9495000000
0.0767581470,15.0000000000,937.0314000000
0.0547930581,30.0000000000,566.4913000000
0.0670609739,15.0000000000,882.4772000000
0.0653078040,15.0000000000,872.8004000000
0.0464933217,15.0000000000,772.6473000000
0.0583673976,15.0000000000,835.0620000000
0.0735354360,30.0000000000,689.2134000000
0.0914045586,15.0000000000,1022.6390000000
0.0808734761,30.0000000000,739.8629000000
0.0539970784,30.0000000000,561.5126000000
0.0109354351,30.0000000000,325.9544000000
0.0668024271,15.0000000000,881.0465000000
0.0875739883,15.0000000000,999.8856000000
0.0733187746,30.0000000000,687.7386000000
0.0575725310,15.0000000000,830.7985000000
0.0667141123,30.0000000000,643.3828000000
0.0865552535,30.0000000000,779.9626000000
0.0512117598,30.0000000000,544.2517000000
0.0594654052,15.0000000000,840.9713000000
0.0685148971,15.0000000000,890.5459000000
0.0202939991,15.0000000000,644.8634000000
0.0396456563,30.0000000000,475.3747000000
0.0880104726,15.0000000000,1002.4655000000
0.0538305356,15.0000000000,810.8909000000
0.0733153060,15.0000000000,917.4648000000
0.0549511603,30.0000000000,567.4826000000
0.0571092231,30.0000000000,581.0928000000
0.0376714887,30.0000000000,464.0892000000
0.0484196711,30.0000000000,527.2050000000
0.0923010763,15.0000000000,1028.0007000000
0.0658383173,15.0000000000,875.7225000000
0.0593533334,15.0000000000,840.3671000000
0.0366979267,30.0000000000,458.5761000000
0.0885873406,30.0000000000,794.4791000000
0.0450731628,15.0000000000,765.3673000000
0.0983391957,30.0000000000,865.3238000000
0.0882888446,15.0000000000,1004.1126000000
0.0568583428,15.0000000000,826.9781000000
0.1118304500,30.0000000000,966.1802000000
0.0733432941,15.0000000000,917.6230000000
0.0900264251,30.0000000000,804.8128000000
0.0608608172,15.0000000000,848.5146000000
0.1225934502,15.0000000000,1216.9035000000
0.0408481439,30.0000000000,482.3179000000
0.1141665604,15.0000000000,1162.8966000000
0.0568818904,15.0000000000,827.1040000000
0.0700362053,30.0000000000,665.5457000000
0.0780212673,30.0000000000,720.0177000000
0.0822741572,15.0000000000,968.8270000000
0.0408160485,30.0000000000,482.1319000000
0.0630964066,30.0000000000,619.6014000000
0.0857402839,30.0000000000,774.1661000000
0.0771994268,30.0000000000,714.3363000000
0.1025943203,30.0000000000,896.8025000000
0.0710232243,15.0000000000,904.5585000000
0.0531237517,30.0000000000,556.0734000000
0.0611327893,30.0000000000,606.8528000000
0.0866331683,30.0000000000,780.5175000000
0.0578670222,30.0000000000,585.9065000000
0.0744765177,15.0000000000,924.0401000000
0.0682238782,15.0000000000,888.9277000000
0.0652458706,30.0000000000,633.6859000000
0.0441862648,15.0000000000,760.8411000000
0.0602823228,15.0000000000,845.3829000000
0.0768279417,15.0000000000,937.4303000000
0.0873228156,15.0000000000,998.4026000000
0.0518134403,15.0000000000,800.2724000000
0.1155826071,15.0000000000,1171.8963000000
0.0742064214,15.0000000000,922.5085000000
0.0541439894,30.0000000000,562.4299000000
0.0907899711,30.0000000000,810.3132000000
0.1192844881,15.0000000000,1195.5686000000
0.0712042225,15.0000000000,905.5742000000
0.0662162571,30.0000000000,640.0879000000
0.0818463439,30.0000000000,746.6763000000
0.0610638057,15.0000000000,849.6149000000
0.0500341571,15.0000000000,790.9716000000
0.0544658404,30.0000000000,564.4421000000
0.0385259119,15.0000000000,732.3227000000
0.0618067246,30.0000000000,611.2154000000
0.0496535766,15.0000000000,788.9902000000
0.0666306136,30.0000000000,642.8297000000
0.0751418355,30.0000000000,700.1860000000
0.0923011285,30.0000000000,821.2347000000
0.0862039852,30.0000000000,777.4624000000
0.0597735262,15.0000000000,842.6338000000
0.1030264223,15.0000000000,1093.1953000000
0.0661054596,30.0000000000,639.3555000000
0.0522906053,15.0000000000,802.7771000000
0.0766361258,15.0000000000,936.3342000000
0.0868155559,30.0000000000,781.8171000000
0.0592837474,15.0000000000,839.9921000000
0.0836285860,15.0000000000,976.7173000000
0.0522892242,30.0000000000,550.8989000000
0.0869883305,15.0000000000,996.4293000000
0.0704056388,30.0000000000,668.0290000000
0.0990946440,30.0000000000,870.8887000000
0.0896025860,15.0000000000,1011.9038000000
0.0859867435,30.0000000000,775.9175000000
0.0883384325,15.0000000000,1004.4061000000
0.0393483700,30.0000000000,473.6662000000
0.0587996387,30.0000000000,591.8550000000
0.0675675108,30.0000000000,649.0469000000
0.0440541556,30.0000000000,501.0809000000
0.0670947798,15.0000000000,882.6644000000
0.0319112147,30.0000000000,431.9814000000
0.0486325103,15.0000000000,783.6884000000
0.0794953101,30.0000000000,730.2493000000
0.0634886059,15.0000000000,862.8202000000
0.0564316888,15.0000000000,824.7005000000
0.0183580445,30.0000000000,361.4627000000
0.0900730023,30.0000000000,805.1479000000
0.0584134291,15.0000000000,835.3093000000
0.0881847470,15.0000000000,1003.4965000000
0.0449745794,30.0000000000,506.5343000000
0.0650414219,30.0000000000,632.3405000000
0.0823368817,15.0000000000,969.1916000000
0.0622912291,30.0000000000,614.3600000000
0.0847585800,30.0000000000,767.2032000000
0.0619458042,15.0000000000,854.4053000000
0.0516709228,15.0000000000,799.5251000000
0.0426835223,15.0000000000,753.2076000000
0.0642571582,30.0000000000,627.1907000000
0.1060684206,30.0000000000,922.7366000000
0.0569384840,30.0000000000,580.0107000000
0.0682573341,15.0000000000,889.1137000000
0.0977925086,30.0000000000,861.3033000000
0.0486479416,15.0000000000,783.7684000000
0.1098839838,15.0000000000,1135.8685000000
0.0523630684,30.0000000000,551.3559000000
0.0768971266,30.0000000000,712.2507000000
0.0667416117,15.0000000000,880.7101000000
0.0751532032,15.0000000000,927.8832000000
0.0512768218,15.0000000000,797.4608000000
0.0610485384,30.0000000000,606.3083000000
0.0519792110,30.0000000000,548.9825000000
0.0785300072,30.0000000000,723.5430000000
0.0902141105,15.0000000000,1015.5407000000
0.0380628668,30.0000000000,466.3153000000
0.0651314122,15.0000000000,871.8300000000
0.0293217675,30.0000000000,417.9550000000
0.0982706636,15.0000000000,1064.0503000000
0.0368811578,15.0000000000,724.1561000000
0.0919269545,15.0000000000,1025.7616000000
0.0823596555,30.0000000000,750.2802000000
0.0662737107,30.0000000000,640.4677000000
0.0570330088,15.0000000000,827.9116000000
0.0812861563,15.0000000000,963.0918000000
0.0671345845,30.0000000000,646.1710000000
0.0516354185,15.0000000000,799.3390000000
0.0442932388,30.0000000000,502.4946000000
0.0636062875,30.0000000000,622.9303000000
0.0711197215,30.0000000000,672.8394000000
0.0829240662,30.0000000000,754.2499000000
0.0498038263,30.0000000000,535.6233000000
0.0496503650,30.0000000000,534.6868000000
0.0538128624,30.0000000000,560.3632000000
0.0554009077,30.0000000000,570.3069000000
0.0838405390,15.0000000000,977.9549000000
0.0628697798,30.0000000000,618.1242000000
0.0812934811,15.0000000000,963.1343000000
0.1108265556,30.0000000000,958.5743000000
0.0655437647,15.0000000000,874.0994000000
0.0687703717,30.0000000000,657.0649000000
0.0916764866,30.0000000000,816.7146000000
0.0460052003,30.0000000000,512.6754000000
0.0626352198,15.0000000000,858.1600000000
0.0929884452,30.0000000000,826.2174000000
0.0690879149,15.0000000000,893.7368000000
0.0909874193,15.0000000000,1020.1489000000
0.0711948047,30.0000000000,673.3460000000
0.1160211232,15.0000000000,1174.6896000000
0.0838175317,15.0000000000,977.8206000000
0.0765044749,30.0000000000,709.5451000000
0.0744378485,30.0000000000,695.3692000000
0.0555152411,30.0000000000,571.0259000000
0.0699802678,30.0000000000,665.1700000000
0.0591578017,15.0000000000,839.3135000000
0.0844765916,30.0000000000,765.2071000000
0.0661470084,15.0000000000,877.4253000000
0.0980716794,15.0000000000,1062.8390000000
0.0541375690,15.0000000000,812.5141000000
0.0472849032,15.0000000000,776.7224000000
0.0665537901,30.0000000000,642.3210000000
0.0527303101,30.0000000000,553.6311000000
0.0490165859,30.0000000000,530.8275000000
0.0264499765,30.0000000000,402.7008000000
0.0666153246,15.0000000000,880.0119000000
0.0744915892,30.0000000000,695.7365000000
0.0669904445,30.0000000000,645.2146000000
0.0887947837,15.0000000000,1007.1095000000
0.0671223873,30.0000000000,646.0900000000
0.0926413765,30.0000000000,823.7001000000
0.1026215731,15.0000000000,1090.6998000000
0.0462804303,30.0000000000,514.3217000000
0.0745314501,30.0000000000,696.0089000000
0.0748657494,15.0000000000,926.2496000000
0.0661054217,30.0000000000,639.3553000000
0.0834953211,15.0000000000,975.9395000000
0.0463681417,30.0000000000,514.8468000000
0.0719976287,30.0000000000,678.7722000000
0.0735523492,30.0000000000,689.3286000000
0.0375774921,15.0000000000,727.6070000000
0.0955382156,15.0000000000,1047.4748000000
0.0992527892,30.0000000000,872.0550000000
0.0604027728,30.0000000000,602.1425000000
0.1014806394,15.0000000000,1083.6814000000
0.0439741327,15.0000000000,759.7608000000
0.0720040044,15.0000000000,910.0693000000
0.0982694930,15.0000000000,1064.0432000000
0.0952616978,30.0000000000,842.7642000000
0.0541162066,15.0000000000,812.4011000000
0.0889287592,15.0000000000,1007.9039000000
0.0716920139,15.0000000000,908.3144000000
0.0753696027,30.0000000000,701.7471000000
0.0815075594,15.0000000000,964.3755000000
0.0860652457,30.0000000000,776.4756000000
0.0678526005,30.0000000000,650.9436000000
0.0570079741,30.0000000000,580.4510000000
0.0461604316,30.0000000000,513.6036000000
0.0773134033,15.0000000000,940.2072000000
0.0639659616,15.0000000000,865.4329000000
0.0388827111,15.0000000000,734.1014000000
0.0899291436,15.0000000000,1013.8451000000
0.0315803463,30.0000000000,430.1749000000
0.0772782624,30.0000000000,714.8806000000
0.0649559589,30.0000000000,631.7784000000
0.0855178819,30.0000000000,772.5868000000
0.1030078482,30.0000000000,899.8788000000
0.0536738936,15.0000000000,810.0635000000
0.0821133444,30.0000000000,748.5501000000
0.1137643771,15.0000000000,1160.3462000000
0.0830603847,30.0000000000,755.2098000000
0.0545541440,30.0000000000,564.9948000000
0.0576055353,30.0000000000,584.2435000000
0.0309147149,30.0000000000,426.5533000000
0.0891825773,30.0000000000,798.7480000000
0.0752108229,15.0000000000,928.2108000000
0.0576191887,30.0000000000,584.3302000000
0.0951796758,15.0000000000,1045.3091000000
0.0663503897,15.0000000000,878.5481000000
0.0596865779,30.0000000000,597.5370000000
0.0610886954,15.0000000000,849.7499000000
0.0728117965,15.0000000000,914.6213000000
0.0736380565,30.0000000000,689.9124000000
0.0790188418,15.0000000000,949.9965000000
0.0465348563,15.0000000000,772.8608000000
0.1182654973,15.0000000000,1189.0317000000
0.0414697982,15.0000000000,747.0750000000
0.0647806914,15.0000000000,869.9022000000
0.0654403387,15.0000000000,873.5299000000
0.0178688942,15.0000000000,633.7424000000
0.0414399361,30.0000000000,485.7539000000
0.0488415775,15.0000000000,784.7723000000
0.0669972985,30.0000000000,645.2601000000
0.0618836701,30.0000000000,611.7143000000
0.0771976883,15.0000000000,939.5449000000
0.0974148994,30.0000000000,858.5295000000
0.0785340102,30.0000000000,723.5708000000
0.0917458141,30.0000000000,817.2159000000
0.0966285268,15.0000000000,1054.0738000000
0.1015181899,30.0000000000,888.8111000000
0.0579433394,15.0000000000,832.7859000000
0.0683895961,30.0000000000,654.5224000000
0.0740485592,30.0000000000,692.7111000000
0.0637715235,15.0000000000,864.3682000000
0.0313208946,30.0000000000,428.7613000000
0.0907422477,15.0000000000,1018.6868000000
0.0777331924,30.0000000000,718.0244000000
0.0945627551,15.0000000000,1041.5879000000
0.0625033705,15.0000000000,857.4412000000
0.0653696759,30.0000000000,634.5012000000
0.0611771872,15.0000000000,850.2299000000
0.0594169891,30.0000000000,595.8074000000
0.0611879546,15.0000000000,850.2883000000
0.0925610018,30.0000000000,823.1175000000
0.0544727160,15.0000000000,814.2881000000
0.0657062523,30.0000000000,636.7198000000
0.0924301662,30.0000000000,822.1694000000
0.0588130362,15.0000000000,837.4576000000
0.0857223363,30.0000000000,774.0386000000
0.0883172289,30.0000000000,792.5444000000
0.0795624916,30.0000000000,730.7169000000
0.0962857347,30.0000000000,850.2510000000
0.0391373513,15.0000000000,735.3724000000
0.0808242137,30.0000000000,739.5184000000
0.0758133111,15.0000000000,931.6401000000
0.1120223356,30.0000000000,967.6358000000
0.0881810210,15.0000000000,1003.4744000000
0.0797268667,30.0000000000,731.8614000000
0.0732895465,30.0000000000,687.5397000000
0.0510176594,30.0000000000,543.0583000000
0.0413117395,15.0000000000,746.2786000000
0.0665988101,15.0000000000,879.9206000000
0.1187489608,15.0000000000,1192.1312000000
0.0704049165,15.0000000000,901.0936000000
0.0329514856,15.0000000000,704.8651000000
0.0903450076,30.0000000000,807.1063000000
0.0812218641,30.0000000000,742.3002000000
0.0988071916,30.0000000000,868.7700000000
0.0691961532,30.0000000000,659.9127000000
0.0750613020,15.0000000000,927.3608000000
0.0921982967,15.0000000000,1027.3854000000
0.0520105397,30.0000000000,549.1760000000
0.1042720028,30.0000000000,909.3010000000
0.0643403058,30.0000000000,627.7358000000
0.0700796670,15.0000000000,899.2737000000
0.0652747005,30.0000000000,633.8757000000
0.0866583731,30.0000000000,780.6971000000
0.0982805629,30.0000000000,864.8924000000
0.0488619665,30.0000000000,529.8880000000
0.0713472624,30.0000000000,674.3751000000
0.0666822803,15.0000000000,880.3821000000
0.0450969063,15.0000000000,765.4886000000
0.0931121561,15.0000000000,1032.8633000000
0.0854044377,15.0000000000,987.1117000000
0.0579238838,30.0000000000,586.2684000000
0.0827132407,15.0000000000,971.3813000000
0.0885915298,30.0000000000,794.5091000000
0.0996693504,15.0000000000,1072.5832000000
0.0441197589,15.0000000000,760.5023000000
0.0707585591,30.0000000000,670.4047000000
0.0825992235,30.0000000000,751.9643000000
0.0804744398,30.0000000000,737.0747000000
0.0674543279,30.0000000000,648.2945000000
0.0663803775,15.0000000000,878.7137000000
0.0566325318,15.0000000000,825.7723000000
0.0389906934,15.0000000000,734.6402000000
0.0548888849,15.0000000000,816.4939000000
0.0867065736,15.0000000000,994.7686000000
0.0732690466,30.0000000000,687.4003000000
0.0875938722,30.0000000000,787.3709000000
0.1178864855,30.0000000000,1012.3730000000
0.0465013344,15.0000000000,772.6885000000
0.0971636477,15.0000000000,1057.3199000000
0.0844725757,15.0000000000,981.6504000000
0.0570833402,15.0000000000,828.1807000000
0.0758407733,30.0000000000,704.9807000000
0.0969743488,15.0000000000,1056.1710000000
0.0394916417,15.0000000000,737.1430000000
0.0561435879,30.0000000000,574.9847000000
0.0467773085,30.0000000000,517.3002000000
0.0767776586,30.0000000000,711.4271000000
0.0601935024,30.0000000000,600.7952000000
0.0608252055,15.0000000000,848.3216000000
0.0806341140,30.0000000000,738.1899000000
0.0960911355,15.0000000000,1050.8188000000
0.0887980786,30.0000000000,795.9896000000
0.0753108432,15.0000000000,928.7796000000
0.0727524028,30.0000000000,683.8891000000
0.0561195631,30.0000000000,574.8331000000
0.1019054168,15.0000000000,1086.2919000000
0.0939237230,15.0000000000,1037.7401000000
0.0578382372,30.0000000000,585.7233000000
0.0782084911,30.0000000000,721.3143000000
0.0884074261,30.0000000000,793.1902000000
